10000.,4.0689424009718326e-51
15848.93192461114,1.0199790240765277e-50
25118.864315095823,2.5607983519564754e-50
39810.71705534969,6.431512166352228e-50
63095.7344480193,1.615139871428698e-49
100000.,4.056963401544407e-49
158489.3192461114,1.019020594180465e-48
251188.6431509582,2.5596758457302368e-48
398107.1705534969,6.429578969291112e-48
630957.344480193,1.6150364372913545e-47
1.e6,4.0567919383507955e-47
1.5848931924611141e6,1.0190197787161109e-46
2.5118864315095823e6,2.5596619614785713e-46
3.9810717055349695e6,6.429579134559502e-46
6.309573444801942e6,1.6150369749580514e-45
1.e7,4.0567881691920596e-45
1.5848931924611142e7,1.0190185539881889e-44
2.5118864315095823e7,2.5596563969749695e-44
3.981071705534969e7,6.429554690398077e-44
6.309573444801943e7,1.6150255409900686e-43
1.e8,4.056732180549344e-43
1.584893192461111e8,1.0189896699018928e-42
2.511886431509582e8,2.5594997812173026e-42
3.9810717055349857e8,6.428668585332136e-42
6.309573444801943e8,1.6145071295388896e-41
1.e9,4.0536239200216666e-41
1.5848931924611108e9,1.017094365044335e-40
2.511886431509582e9,2.5478203714857896e-40
3.9810717055349855e9,6.356348412737354e-40
6.309573444801943e9,1.569823402914837e-39
1.e10,3.781520619624354e-39
1.5848931924611109e10,8.580036305652112e-39
2.511886431509582e10,1.702733216221861e-38
3.981071705534985e10,2.6440129345972754e-38
6.3095734448019424e10,3.16936416284275e-38
1.e11,3.400111939404817e-38
1.5848931924611108e11,3.4961093132513575e-38
2.5118864315095822e11,3.534859942665754e-38
3.9810717055349854e11,3.5503902436817855e-38
6.309573444801943e11,3.55661695310129e-38
1.e12,3.5591220884909124e-38
1.5848931924611174e12,3.560135825064051e-38
2.511886431509582e12,3.5605498455206025e-38
3.981071705534969e12,3.5607211191907913e-38
6.309573444801942e12,3.560793464460925e-38
1.e13,3.560824920647488e-38
1.5848931924611174e13,3.5608390622688755e-38
2.511886431509582e13,2.6161403539667607e-38
3.981071705534985e13,3.4315649648806e-39
6.309573444801943e13,1.3232063512302505e-39
1.e14,4.699411496592389e-40
